filename,original_text,tokens,POS,lemmas
My Universe,I was lost in an endless spaceI couldn't find my wayI looked up and I saw your faceAnd heaven came crashing downYou are my universeIt only revolves around youYou're my Venus and MarsThe moon and the starsIn the velvet skyYou are my universeMy light and my darkness tooFor better or worse you are my curseMy universeCounting the stars in the dessert skySparkle's in your eyesMagic moments in the nightShooting comets all aroundYou are my universeIt only revolves around youYou're my Venus and MarsThe moon and the starsIn the velvet skyYou are my universeMy light and my darkness tooFor better or worseYou are my curseMy universeDance a little closer on the milky wayWrapped around eachother we drift awayWe are falling we are flyingDance a little closer on the milky wayWrapped around eachother we drift awayWe are falling we are flyingForeverYou are my universeMy light and my darkness tooFor better or worseYou are my curseMy universe,"['lost', 'endless', 'spacei', 'couldnt', 'find', 'wayi', 'looked', 'saw', 'faceand', 'heaven', 'came', 'crashing', 'downyou', 'universeit', 'revolves', 'around', 'youyoure', 'venus', 'marsthe', 'moon', 'starsin', 'velvet', 'skyyou', 'universemy', 'light', 'darkness', 'toofor', 'better', 'worse', 'cursemy', 'universecounting', 'stars', 'dessert', 'skysparkles', 'eyesmagic', 'moments', 'nightshooting', 'comets', 'aroundyou', 'universeit', 'revolves', 'around', 'youyoure', 'venus', 'marsthe', 'moon', 'starsin', 'velvet', 'skyyou', 'universemy', 'light', 'darkness', 'toofor', 'better', 'worseyou', 'cursemy', 'universedance', 'little', 'closer', 'milky', 'waywrapped', 'around', 'eachother', 'drift', 'awaywe', 'falling', 'flyingdance', 'little', 'closer', 'milky', 'waywrapped', 'around', 'eachother', 'drift', 'awaywe', 'falling', 'flyingforeveryou', 'universemy', 'light', 'darkness', 'toofor', 'better', 'worseyou', 'cursemy', 'universe']","['VERB', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB', 'NOUN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'AUX', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PROPN', 'NOUN']","['lose', 'endless', 'spacei', 'could', 'not', 'find', 'wayi', 'look', 'see', 'faceand', 'heaven', 'came', 'crash', 'downyou', 'universeit', 'revolve', 'around', 'youyoure', 'venus', 'marsthe', 'moon', 'starsin', 'velvet', 'skyyou', 'universemy', 'light', 'darkness', 'toofor', 'well', 'bad', 'cursemy', 'universecounte', 'star', 'dessert', 'skysparkle', 'eyesmagic', 'moment', 'nightshoote', 'comet', 'aroundyou', 'universeit', 'revolve', 'around', 'youyoure', 'venus', 'marsthe', 'moon', 'starsin', 'velvet', 'skyyou', 'universemy', 'light', 'darkness', 'toofor', 'well', 'worseyou', 'cursemy', 'universedance', 'little', 'close', 'milky', 'waywrappe', 'around', 'eachother', 'drift', 'awaywe', 'fall', 'flyingdance', 'little', 'close', 'milky', 'waywrappe', 'around', 'eachother', 'drift', 'awaywe', 'fall', 'flyingforeveryou', 'universemy', 'light', 'darkness', 'toofor', 'well', 'worseyou', 'cursemy', 'universe']"
Yellow,"Look at the stars,Look how they shine for you,And everything you do,Yeah they were all yellow,I came alongI wrote a song for youAnd all the things you doAnd it was called yellowSo then I took my turnOh what a thing to have doneAnd it was all yellowYour skinOh yeah your skin and bonesTurn into something beautifulYou know you know I love you soYou know I love you soI swam acrossI jumped across for youOh what a thing to doCause you were all yellowI drew a lineI drew a line for youOh what a thing to doAnd it was all yellowYour skinOh yeah your skin and bonesTurn into something beautifulYou know for you I'd bleed myself dryFor you I'd bleed myself dryIt's true look how they shine for youLook how they shine for youLook how they shine for...Look how they shine for youLook how they shine for youLook how they shineLook at the stars look how they shine for youAnd all the things that you do","['look', 'starslook', 'shine', 'youand', 'everything', 'doyeah', 'yellowi', 'came', 'alongi', 'wrote', 'song', 'youand', 'things', 'doand', 'called', 'yellowso', 'took', 'turnoh', 'thing', 'doneand', 'yellowyour', 'skinoh', 'yeah', 'skin', 'bonesturn', 'something', 'beautifulyou', 'know', 'know', 'love', 'soyou', 'know', 'love', 'soi', 'swam', 'acrossi', 'jumped', 'across', 'youoh', 'thing', 'docause', 'yellowi', 'drew', 'linei', 'drew', 'line', 'youoh', 'thing', 'doand', 'yellowyour', 'skinoh', 'yeah', 'skin', 'bonesturn', 'something', 'beautifulyou', 'know', 'id', 'bleed', 'dryfor', 'id', 'bleed', 'dryits', 'true', 'look', 'shine', 'youlook', 'shine', 'youlook', 'shine', 'forlook', 'shine', 'youlook', 'shine', 'youlook', 'shinelook', 'stars', 'look', 'shine', 'youand', 'things']","['VERB', 'NOUN', 'VERB', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'PRON', 'PROPN', 'INTJ', 'NOUN', 'NOUN', 'PRON', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'INTJ', 'PROPN', 'INTJ', 'NOUN', 'NOUN', 'PRON', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'AUX', 'VERB', 'NOUN', 'NOUN']","['look', 'starslook', 'shine', 'youand', 'everything', 'doyeah', 'yellowi', 'come', 'alongi', 'write', 'song', 'youand', 'thing', 'doand', 'call', 'yellowso', 'take', 'turnoh', 'thing', 'doneand', 'yellowyour', 'skinoh', 'yeah', 'skin', 'bonesturn', 'something', 'beautifulyou', 'know', 'know', 'love', 'soyou', 'know', 'love', 'soi', 'swam', 'acrossi', 'jump', 'across', 'youoh', 'thing', 'docause', 'yellowi', 'draw', 'linei', 'drew', 'line', 'youoh', 'thing', 'doand', 'yellowyour', 'skinoh', 'yeah', 'skin', 'bonesturn', 'something', 'beautifulyou', 'know', 'i', 'd', 'bleed', 'dryfor', 'i', 'd', 'bleed', 'dryit', 'true', 'look', 'shine', 'youlook', 'shine', 'youlook', 'shine', 'forlook', 'shine', 'youlook', 'shine', 'youlook', 'shinelook', 'star', 'look', 'shine', 'youand', 'thing']"
A Sky Full of Stars,Cause you're a skyCause you're a sky full of starsI'm going to give you my heartCause you're a skyCause you're a sky full of starsAnd cause you light up the pathI don't careGo on and tear me apartI don't care if you doCause in a skyCause in a sky full of starsI think I saw youCause you're a skyCause you're a sky full of starsI want to die in your armsCause you get lighterThe more it gets darkI'm going to give you my heartAnd I don't careGo on and tear me apartI don't care if you doCause in a skyCause in a sky full of starsI think I see youI think I see youBecause you're a skyYou're a sky full of starsSuch a heavenly viewYou're such a heavenly view,"['cause', 'youre', 'skycause', 'youre', 'sky', 'full', 'starsim', 'going', 'give', 'heartcause', 'youre', 'skycause', 'youre', 'sky', 'full', 'starsand', 'cause', 'light', 'pathi', 'dont', 'carego', 'tear', 'aparti', 'dont', 'care', 'docause', 'skycause', 'sky', 'full', 'starsi', 'think', 'saw', 'youcause', 'youre', 'skycause', 'youre', 'sky', 'full', 'starsi', 'want', 'die', 'armscause', 'get', 'lighterthe', 'gets', 'darkim', 'going', 'give', 'heartand', 'dont', 'carego', 'tear', 'aparti', 'dont', 'care', 'docause', 'skycause', 'sky', 'full', 'starsi', 'think', 'see', 'youi', 'think', 'see', 'youbecause', 'youre', 'skyyoure', 'sky', 'full', 'starssuch', 'heavenly', 'viewyoure', 'heavenly', 'view']","['SCONJ', 'PRON', 'VERB', 'ADJ', 'PRON', 'AUX', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'AUX', 'PART', 'NOUN', 'PROPN', 'PROPN', 'AUX', 'PART', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'AUX', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'AUX', 'PART', 'NOUN', 'PROPN', 'PROPN', 'AUX', 'PART', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'VERB', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","['cause', 'you', 're', 'skycause', 'you', 're', 'sky', 'full', 'starsim', 'go', 'give', 'heartcause', 'you', 're', 'skycause', 'you', 're', 'sky', 'full', 'starsand', 'cause', 'light', 'pathi', 'do', 'not', 'carego', 'tear', 'aparti', 'do', 'not', 'care', 'docause', 'skycause', 'sky', 'full', 'starsi', 'think', 'see', 'youcause', 'you', 're', 'skycause', 'you', 're', 'sky', 'full', 'starsi', 'want', 'die', 'armscause', 'get', 'lighterthe', 'get', 'darkim', 'go', 'give', 'heartand', 'do', 'not', 'carego', 'tear', 'aparti', 'do', 'not', 'care', 'docause', 'skycause', 'sky', 'full', 'starsi', 'think', 'see', 'youi', 'think', 'see', 'youbecause', 'you', 're', 'skyyoure', 'sky', 'full', 'starssuch', 'heavenly', 'viewyoure', 'heavenly', 'view']"
Trouble,"Trouble...Trouble, trouble, trouble, troubleTrouble been doggin' my soul since the day I was bornWorry...Worry, worry, worry, worryWorry just will not seem to leave my mind aloneWe'll I've been...Saved by a womanI've been...Saved by a womanI've been...Saved by a womanShe won't let me goShe won't let me go nowShe won't let me goShe won't let me go nowTrouble...Oh, trouble, trouble, trouble, troubleFeels like every time I get back on my feetShe come around and knock me down againWorry...Oh, worry, worry, worry, worrySometimes I swear it feels like this worry is my only friendWe'll I've been saved...By a womanI've been saved...By a womanI've been saved...By a womanShe won't let me goShe won't let me go nowShe won't let me goShe won't let me go nowOh..., Ahhhh....OhhhhShe good to me nowShe gave me love and affectionShe good tell me nowShe gave me love and affectionI Said I love herYes I love herI said I love herI said I love...She good to me nowShe's good to meShe's good to me","['troubletrouble', 'trouble', 'trouble', 'troubletrouble', 'doggin', 'soul', 'since', 'day', 'bornworryworry', 'worry', 'worry', 'worryworry', 'seem', 'leave', 'mind', 'alonewell', 'ive', 'beensaved', 'womanive', 'beensaved', 'womanive', 'beensaved', 'womanshe', 'wont', 'let', 'goshe', 'wont', 'let', 'go', 'nowshe', 'wont', 'let', 'goshe', 'wont', 'let', 'go', 'nowtroubleoh', 'trouble', 'trouble', 'trouble', 'troublefeels', 'like', 'every', 'time', 'get', 'back', 'feetshe', 'come', 'around', 'knock', 'againworryoh', 'worry', 'worry', 'worry', 'worrysometimes', 'swear', 'feels', 'like', 'worry', 'friendwell', 'ive', 'savedby', 'womanive', 'savedby', 'womanive', 'savedby', 'womanshe', 'wont', 'let', 'goshe', 'wont', 'let', 'go', 'nowshe', 'wont', 'let', 'goshe', 'wont', 'let', 'go', 'nowoh', 'ahhhhohhhhshe', 'good', 'nowshe', 'gave', 'love', 'affectionshe', 'good', 'tell', 'nowshe', 'gave', 'love', 'affectioni', 'said', 'love', 'heryes', 'love', 'heri', 'said', 'love', 'heri', 'said', 'loveshe', 'good', 'nowshes', 'good', 'meshes', 'good']","['ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'VERB', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADV', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PRON', 'AUX', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'VERB', 'PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADJ']","['troubletrouble', 'trouble', 'trouble', 'troubletrouble', 'doggin', 'soul', 'since', 'day', 'bornworryworry', 'worry', 'worry', 'worryworry', 'seem', 'leave', 'mind', 'alonewell', 'I', 've', 'beensave', 'womanive', 'beensaved', 'womanive', 'beensaved', 'womanshe', 'will', 'not', 'let', 'goshe', 'will', 'not', 'let', 'go', 'nowshe', 'will', 'not', 'let', 'goshe', 'will', 'not', 'let', 'go', 'nowtroubleoh', 'trouble', 'trouble', 'trouble', 'troublefeel', 'like', 'every', 'time', 'get', 'back', 'feetshe', 'come', 'around', 'knock', 'againworryoh', 'worry', 'worry', 'worry', 'worrysometime', 'swear', 'feel', 'like', 'worry', 'friendwell', 'I', 've', 'savedby', 'womanive', 'savedby', 'womanive', 'savedby', 'womanshe', 'will', 'not', 'let', 'goshe', 'will', 'not', 'let', 'go', 'nowshe', 'will', 'not', 'let', 'goshe', 'will', 'not', 'let', 'go', 'nowoh', 'ahhhhohhhhshe', 'good', 'nowshe', 'give', 'love', 'affectionshe', 'good', 'tell', 'nowshe', 'give', 'love', 'affectioni', 'say', 'love', 'heryes', 'love', 'heri', 'say', 'love', 'heri', 'say', 'loveshe', 'good', 'nowshe', 'good', 'mesh', 'good']"
Princess of China,"[Verse 1]Once upon a time somebody ran,Somebody ran away saying fast as I can.I got to go, I got to go!Once upon a time we fell apart,You holding in your hands the two halves of my heart.Oh oh. Oh oh!Once upon a time we're burning bright,Now all we ever seem to do is fight.On and on, and on, and on, and on.Once upon a time on the same side,Once upon a time on the same side in the same game.And why'd you have to go,Have to go and throw it all in my face?[Pre-Chorus]I could've been a princess, you'd be a king,Could've had a castle and worn a ring,But no, you let me go.I could've been a princess, you'd be a king,Could've had a castle and wore a ring,But no, you let me go.[Hook]You stole my star, lalala la lala, lalala la lala, lala la lala.You stole my star, lalala la lala.[Outro]Cause you really hurt me,Oh, you really hurt me.Cause you really hurt me,Oh, you really hurt me.Cause you really hurt me,Oh, you really hurt me, oh.You really hurt me,Oh, you really hurt me.Cause you really hurt me,Oh, you really hurt me.","['verse', '1once', 'upon', 'time', 'somebody', 'ransomebody', 'ran', 'away', 'saying', 'fast', 'cani', 'got', 'go', 'got', 'goonce', 'upon', 'time', 'fell', 'apartyou', 'holding', 'hands', 'two', 'halves', 'heartoh', 'oh', 'oh', 'ohonce', 'upon', 'time', 'burning', 'brightnow', 'ever', 'seem', 'fighton', 'ononce', 'upon', 'time', 'sideonce', 'upon', 'time', 'side', 'gameand', 'whyd', 'gohave', 'go', 'throw', 'faceprechorusi', 'couldve', 'princess', 'youd', 'kingcouldve', 'castle', 'worn', 'ringbut', 'let', 'goi', 'couldve', 'princess', 'youd', 'kingcouldve', 'castle', 'wore', 'ringbut', 'let', 'gohookyou', 'stole', 'star', 'lalala', 'la', 'lala', 'lalala', 'la', 'lala', 'lala', 'la', 'lalayou', 'stole', 'star', 'lalala', 'la', 'lalaoutrocause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'ohyou', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt']","['NOUN', 'PROPN', 'SCONJ', 'NOUN', 'PRON', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'AUX', 'VERB', 'VERB', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'INTJ', 'INTJ', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'PROPN', 'ADV', 'VERB', 'PROPN', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'AUX', 'AUX', 'VERB', 'PRON', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'INTJ', 'VERB', 'PROPN', 'AUX', 'AUX', 'VERB', 'PRON', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'INTJ', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PRON', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADV', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADV', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADV', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADV', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADV', 'VERB']","['verse', '1once', 'upon', 'time', 'somebody', 'ransomebody', 'run', 'away', 'say', 'fast', 'cani', 'get', 'go', 'get', 'goonce', 'upon', 'time', 'fall', 'apartyou', 'hold', 'hand', 'two', 'half', 'heartoh', 'oh', 'oh', 'ohonce', 'upon', 'time', 'burn', 'brightnow', 'ever', 'seem', 'fighton', 'ononce', 'upon', 'time', 'sideonce', 'upon', 'time', 'side', 'gameand', 'why', 'd', 'gohave', 'go', 'throw', 'faceprechorusi', 'could', 've', 'princess', 'you', 'd', 'kingcouldve', 'castle', 'wear', 'ringbut', 'let', 'goi', 'could', 've', 'princess', 'you', 'd', 'kingcouldve', 'castle', 'wear', 'ringbut', 'let', 'gohookyou', 'stole', 'star', 'lalala', 'la', 'lala', 'lalala', 'la', 'lala', 'lala', 'la', 'lalayou', 'steal', 'star', 'lalala', 'la', 'lalaoutrocause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt', 'ohyou', 'really', 'hurt', 'meoh', 'really', 'hurt', 'mecause', 'really', 'hurt', 'meoh', 'really', 'hurt']"
Clocks,"Lights go out and I can't be savedTides that I tried to swim againstYou've put me down upon my kneesOh I beg, I beg and plead (singing)Come out of things unsaid, shoot an apple off my head (and a)Trouble that can't be named, a tiger's waiting to be tamed (singing)You are, you areConfusion never stops, closing walls and ticking clocks (gonna)Come back and take you home, I could not stop that you now know (singing)Come out upon my seas, curse missed opportunities (am I)A part of the cure, or am I part of the disease (singing)You are [4x] (singing)You are [2x]And nothing else comparesOh no nothing else comparesOh and nothing else comparesYou are [continues in background]Home, home, where I wanted to go [2x](I went)Home, home, where I wanted to go (I went)Home, home, where I wanted to go","['lights', 'go', 'cant', 'savedtides', 'tried', 'swim', 'againstyouve', 'put', 'upon', 'kneesoh', 'beg', 'beg', 'plead', 'singingcome', 'things', 'unsaid', 'shoot', 'apple', 'head', 'atrouble', 'cant', 'named', 'tigers', 'waiting', 'tamed', 'singingyou', 'areconfusion', 'never', 'stops', 'closing', 'walls', 'ticking', 'clocks', 'gonnacome', 'back', 'take', 'home', 'could', 'stop', 'know', 'singingcome', 'upon', 'seas', 'curse', 'missed', 'opportunities', 'ia', 'part', 'cure', 'part', 'disease', 'singingyou', '4x', 'singingyou', '2xand', 'nothing', 'else', 'comparesoh', 'nothing', 'else', 'comparesoh', 'nothing', 'else', 'comparesyou', 'continues', 'backgroundhome', 'home', 'wanted', 'go', '2xi', 'wenthome', 'home', 'wanted', 'go', 'wenthome', 'home', 'wanted', 'go']","['NOUN', 'VERB', 'AUX', 'PART', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'NOUN', 'ADJ', 'AUX', 'PART', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'AUX', 'VERB', 'VERB', 'ADV', 'SCONJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NUM', 'PRON', 'ADV', 'VERB', 'PRON', 'ADV', 'VERB', 'PRON', 'ADV', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB']","['light', 'go', 'can', 'not', 'savedtide', 'try', 'swim', 'againstyouve', 'put', 'upon', 'kneesoh', 'beg', 'beg', 'plead', 'singingcome', 'thing', 'unsaid', 'shoot', 'apple', 'head', 'atrouble', 'can', 'not', 'name', 'tiger', 'wait', 'tame', 'singingyou', 'areconfusion', 'never', 'stop', 'closing', 'wall', 'tick', 'clock', 'gonnacome', 'back', 'take', 'home', 'could', 'stop', 'know', 'singingcome', 'upon', 'sea', 'curse', 'miss', 'opportunity', 'ia', 'part', 'cure', 'part', 'disease', 'singingyou', '4x', 'singingyou', '2xand', 'nothing', 'else', 'comparesoh', 'nothing', 'else', 'comparesoh', 'nothing', 'else', 'comparesyou', 'continue', 'backgroundhome', 'home', 'want', 'go', '2xi', 'wenthome', 'home', 'want', 'go', 'wenthome', 'home', 'want', 'go']"
Sparks,"[Verse 1]Did I drive you away?I know what you'll sayYou say, ""Oh, sing one you know""But I promise you thisI'll always look out for youYeah, that's what I'll do[Chorus]I say, ohI say, oh[Verse 2]My heart is yoursIt's you that I hold on toYeah, that's what I doAnd I know I was wrongBut I won't let you downOh yeah, oh yeah, oh yeah, I will, yes I will[Chorus]I said, ohI cry, oh[Bridge]Yeah, I saw sparksYeah, I saw sparksAnd I saw sparksYeah, I saw sparksSing it out[Outro]La, la, la, la, oh…La, la, la, la, oh…La, la, la, la, oh…La, la, la, la, oh…","['verse', '1did', 'drive', 'awayi', 'know', 'youll', 'sayyou', 'say', 'oh', 'sing', 'one', 'knowbut', 'promise', 'thisill', 'always', 'look', 'youyeah', 'thats', 'ill', 'dochorusi', 'say', 'ohi', 'say', 'ohverse', '2my', 'heart', 'yoursits', 'hold', 'toyeah', 'thats', 'doand', 'know', 'wrongbut', 'wont', 'let', 'downoh', 'yeah', 'oh', 'yeah', 'oh', 'yeah', 'yes', 'willchorusi', 'said', 'ohi', 'cry', 'ohbridgeyeah', 'saw', 'sparksyeah', 'saw', 'sparksand', 'saw', 'sparksyeah', 'saw', 'sparkssing', 'outoutrola', 'la', 'la', 'la', 'oh…la', 'la', 'la', 'la', 'oh…la', 'la', 'la', 'la', 'oh…la', 'la', 'la', 'la', 'oh…']","['NOUN', 'X', 'NOUN', 'NOUN', 'VERB', 'PRON', 'AUX', 'PRON', 'VERB', 'INTJ', 'VERB', 'NUM', 'PROPN', 'NOUN', 'AUX', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'PROPN', 'AUX', 'PART', 'VERB', 'NOUN', 'INTJ', 'INTJ', 'INTJ', 'INTJ', 'INTJ', 'INTJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'VERB', 'VERB', 'PROPN', 'X', 'X', 'PROPN', 'INTJ', 'VERB', 'PROPN', 'X', 'PROPN', 'PROPN', 'INTJ', 'VERB', 'PROPN', 'X', 'PROPN', 'PROPN', 'INTJ', 'VERB', 'PROPN', 'X', 'PROPN', 'PROPN', 'INTJ', 'PUNCT']","['verse', '1did', 'drive', 'awayi', 'know', 'you', 'll', 'sayyou', 'say', 'oh', 'sing', 'one', 'knowbut', 'promise', 'thisill', 'always', 'look', 'youyeah', 'that', 's', 'ill', 'dochorusi', 'say', 'ohi', 'say', 'ohverse', '2my', 'heart', 'yoursit', 'hold', 'toyeah', 'that', 's', 'doand', 'know', 'wrongbut', 'will', 'not', 'let', 'downoh', 'yeah', 'oh', 'yeah', 'oh', 'yeah', 'yes', 'willchorusi', 'say', 'ohi', 'cry', 'ohbridgeyeah', 'see', 'sparksyeah', 'see', 'sparksand', 'see', 'sparksyeah', 'see', 'sparksse', 'outoutrola', 'la', 'la', 'la', 'oh', '…', 'la', 'la', 'la', 'la', 'oh', '…', 'la', 'la', 'la', 'la', 'oh', '…', 'la', 'la', 'la', 'la', 'oh', '…']"
